Date,Source,Brand,Product Name,RRP,Selling Price
14/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
14/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
14/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
14/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
14/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
14/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
14/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
14/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
14/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
14/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
14/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
14/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
14/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
14/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
14/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
14/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
14/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
14/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
14/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
14/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
14/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
14/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
14/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
14/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
14/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
14/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
14/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
14/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
14/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
14/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
14/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
14/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
14/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
14/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
14/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
14/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
14/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
14/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
14/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
14/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
16/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
16/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
16/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
16/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
16/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
16/9/2019,Broadway,HONOR,HONOR VIEW 20 (128GB),4099,3499
16/9/2019,Broadway,HONOR,HONOR VIEW 20 (256GB),4899,4199
16/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
16/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
16/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
16/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
16/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
16/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
16/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
16/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
16/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
16/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
16/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
16/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
16/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1299
16/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
16/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
16/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
16/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
16/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
16/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
16/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
16/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
16/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
16/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
16/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
16/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
16/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
16/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
16/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
16/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
16/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
16/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
16/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7998
16/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
16/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
16/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
16/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
16/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
16/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
16/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
16/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
16/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
16/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
17/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
17/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
17/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
17/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
17/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
17/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
17/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
17/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
17/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
17/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
17/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
17/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
17/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
17/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
17/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
17/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
17/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1099
17/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
17/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
17/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
17/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
17/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
17/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
17/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
17/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
17/9/2019,Broadway,SAMSUNG,SAMSUNG A20 (32GB),1498,1398
17/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
17/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
17/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
17/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
17/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
17/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
17/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
17/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
17/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
17/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
17/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
17/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
17/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
17/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
17/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
17/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
17/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
17/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
17/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
17/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
18/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
18/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
18/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
18/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
18/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
18/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
18/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
18/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
18/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
18/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
18/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
18/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
18/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
18/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
18/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
18/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
18/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1099
18/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
18/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
18/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
18/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
18/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
18/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
18/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
18/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
18/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
18/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
18/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
18/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
18/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
18/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
18/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
18/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
18/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
18/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
18/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
18/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
18/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
18/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
18/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
18/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
18/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
18/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
18/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
18/9/2019,Broadway,ASUS,ASUS ZENFONE MAX M1 (32GB),1598,1598
19/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
19/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
19/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
19/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
19/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
19/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
19/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
19/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
19/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
19/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
19/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
19/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
19/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
19/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
19/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
19/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
19/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1099
19/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
19/9/2019,Broadway,NOKIA,NOKIA 2720 (4GB),798,798
19/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
19/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
19/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
19/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
19/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
19/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
19/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
19/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
19/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
19/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
19/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
19/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
19/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
19/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
19/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
19/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
19/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,7998
19/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
19/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
19/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
19/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
19/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
19/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
19/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
19/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
19/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
20/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
20/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
20/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
20/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
20/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
20/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
20/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
20/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
20/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
20/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
20/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
20/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
20/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
20/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
20/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
20/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
20/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
20/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1099
20/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
20/9/2019,Broadway,NOKIA,NOKIA 2720 (4GB),798,798
20/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
20/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
20/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
20/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
20/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
20/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
20/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
20/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
20/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
20/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
20/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
20/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
20/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
20/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
20/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
20/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
20/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
20/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
20/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
20/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
20/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
20/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
20/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
20/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
20/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
20/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
21/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
21/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
21/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
21/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
21/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
21/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
21/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
21/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
21/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
21/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
21/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
21/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
21/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
21/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
21/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
21/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
21/9/2019,Broadway,HUAWEI,HUAWEI Y9 PRIME (128GB),1888,1888
21/9/2019,Broadway,LENOVO,LENOVO S5 (64GB),1399,1099
21/9/2019,Broadway,HUAWEI,HUAWEI MATE 10 PRO (128GB),5580,4680
21/9/2019,Broadway,NOKIA,NOKIA 2720 (4GB),798,798
21/9/2019,Broadway,NOKIA,NOKIA 3.2 (32GB),1398,1398
21/9/2019,Broadway,NOKIA,NOKIA 4.2 (32GB),1288,1188
21/9/2019,Broadway,NOKIA,NOKIA 5.1 PLUS (32GB),1588,950
21/9/2019,Broadway,NOKIA,NOKIA 7 PLUS (64GB),3288,1988
21/9/2019,Broadway,NOKIA,NOKIA 8.1 (64GB),3388,2498
21/9/2019,Broadway,NOKIA,NOKIA 8.1 (128GB),3288,2698
21/9/2019,Broadway,NOKIA,NOKIA 9 PUREVIEW (128GB),4988,3998
21/9/2019,Broadway,SAMSUNG,SAMSUNG A60 (128GB),2498,2498
21/9/2019,Broadway,SAMSUNG,SAMSUNG A70 (6GB),3098,2798
21/9/2019,Broadway,SAMSUNG,SAMSUNG A80 (128GB),4798,4298
21/9/2019,Broadway,SAMSUNG,SAMSUNG A8S (128GB),3298,2598
21/9/2019,Broadway,SAMSUNG,SAMSUNG A9 (128GB),3598,3598
21/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10 (256GB),6998,6998
21/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (256GB),7998,7998
21/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 10+ (512GB),8998,8998
21/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (128GB),7698,5998
21/9/2019,Broadway,SAMSUNG,SAMSUNG NOTE 9 (512GB),9798,9798
21/9/2019,Broadway,SAMSUNG,SAMSUNG S10 (128GB),5998,5298
21/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (1TB),11998,11998
21/9/2019,Broadway,SAMSUNG,SAMSUNG S10+ (128GB),6998,6098
21/9/2019,Broadway,SAMSUNG,SAMSUNG S10E (128GB),5298,4698
21/9/2019,Broadway,SONY,SONY XPERIA 1 (128GB),6999,5999
21/9/2019,Broadway,SONY,SONY XPERIA 10 (64GB),2499,1999
21/9/2019,Broadway,SONY,SONY XPERIA 10 PLUS (64GB),2999,2599
21/9/2019,Broadway,SONY,SONY XPERIA L3 (32GB),1599,1599
21/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRIME (32GB),1458,1458
22/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 (128GB),4398,3298
22/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (256GB),4898,4898
22/9/2019,Broadway,BLACK SHARK,BLACK SHARK 2 PRO (128GB),3998,3998
22/9/2019,Broadway,SAMSUNG,SAMSUNG A8+ (64GB),4398,3798
22/9/2019,Broadway,HTC,HTC DESIRE 12+ (32GB),1998,1598
22/9/2019,Broadway,HUAWEI,HUAWEI MATE 20 PRO (128GB),5988,5988
22/9/2019,Broadway,HUAWEI,HUAWEI MATE 20X (128GB),5488,5488
22/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3 (128GB),3588,2988
22/9/2019,Broadway,HUAWEI,HUAWEI NOVA 3I (128GB),2288,2288
22/9/2019,Broadway,HUAWEI,HUAWEI P30 (128GB),4288,4088
22/9/2019,Broadway,HUAWEI,HUAWEI P30 LITE (128GB),2388,2388
22/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (256GB),5988,5498
22/9/2019,Broadway,HUAWEI,HUAWEI P30 PRO (512GB),6988,6398
22/9/2019,Broadway,HUAWEI,HUAWEI Y6 PRIME (32GB),1358,1358
22/9/2019,Broadway,HUAWEI,HUAWEI Y7 PRO (32GB),1558,1558
22/9/2019,Broadway,HUAWEI,HUAWEI Y9 (64GB),1688,1688
